participant_id,session_id,registration_date,university_name_proper,major_category,course
730,2,2023-11-01 20:06:54.530,Baku Higher Oil School,STEM,3
731,9,2024-10-03 10:05:21.124,Baku Higher Oil School,STEM,2
732,10,2024-12-25 13:45:38.395,Baku State University,"Arts, Humanities & Social Sciences",2
733,2,2023-11-01 19:54:22.520,Baku Higher Oil School,Business & Economics,Foundation
734,12,2025-03-12 17:01:40.927,Baku Higher Oil School,STEM,Foundation
735,12,2025-03-13 01:05:45.463,Baku Higher Oil School,STEM,Foundation
736,10,2024-12-24 13:01:55.792,Baku Higher Oil School,STEM,Foundation
737,2,2023-11-01 19:08:10.508,Baku Higher Oil School,STEM,Foundation
738,4,2023-12-05 14:17:39.595,Baku Higher Oil School,STEM,Foundation
739,6,2024-02-09 19:03:31.902,Baku Higher Oil School,Business & Economics,Foundation
740,11,2025-01-27 20:56:53.625,Baku Higher Oil School,Business & Economics,1
741,1,2023-10-15 22:09:42.246,Baku Higher Oil School,Business & Economics,Foundation
741,2,2023-11-01 19:08:02.350,Baku Higher Oil School,Business & Economics,Foundation
741,3,2023-11-19 17:01:04.358,Baku Higher Oil School,Business & Economics,Foundation
741,5,2023-12-26 15:34:47.988,Baku Higher Oil School,Business & Economics,Foundation
741,8,2024-05-31 20:14:59.016,Baku Higher Oil School,Business & Economics,Foundation
741,9,2024-10-03 11:08:28.401,Baku Higher Oil School,Business & Economics,2
742,1,2023-10-14 18:42:26.879,Baku Higher Oil School,STEM,Foundation
742,10,2024-12-24 18:45:16.505,Baku Higher Oil School,STEM,1
743,8,2024-06-05 22:18:19.624,Azerbaijan Medical University,Health & Medical,1
744,5,2023-12-27 10:34:50.495,Baku Higher Oil School,STEM,5
744,6,2024-02-12 08:51:54.143,Baku Higher Oil School,STEM,Foundation
745,9,2024-10-03 20:54:54.581,Baku Higher Oil School,STEM,Foundation
746,6,2024-02-09 19:40:14.126,Baku Higher Oil School,STEM,3
747,12,2025-03-12 16:00:39.561,Baku Higher Oil School,STEM,3
748,4,2023-12-05 20:44:33.330,Baku Higher Oil School,STEM,3
748,9,2024-10-04 12:33:46.528,Baku Higher Oil School,STEM,4
749,8,2024-06-04 12:27:11.726,Baku Higher Oil School,STEM,Foundation
750,5,2023-12-26 15:36:41.398,Baku Higher Oil School,STEM,Foundation
750,6,2024-02-11 13:56:30.610,Baku Higher Oil School,STEM,Foundation
750,8,2024-05-31 20:07:49.940,Baku Higher Oil School,STEM,Foundation
750,9,2024-10-03 09:54:42.590,Baku Higher Oil School,STEM,2
750,12,2025-03-12 16:44:44.186,Baku Higher Oil School,STEM,1
751,2,2023-11-01 19:55:38.547,Baku Higher Oil School,STEM,Foundation
751,4,2023-12-05 14:47:51.179,Baku Higher Oil School,STEM,Foundation
751,5,2023-12-26 15:34:07.626,Baku Higher Oil School,STEM,Foundation
751,6,2024-02-10 11:43:30.557,Baku Higher Oil School,STEM,Foundation
751,9,2024-10-03 00:28:05.957,Baku Higher Oil School,STEM,2
752,3,2023-11-19 15:02:25.619,Baku Higher Oil School,STEM,Foundation
753,7,2024-03-02 21:34:34.633,Baku Higher Oil School,STEM,Foundation
754,8,2024-05-31 19:17:43.143,Baku Higher Oil School,STEM,Foundation
755,3,2023-11-20 17:09:40.250,Baku Higher Oil School,STEM,Foundation
755,4,2023-12-05 14:40:19.217,Baku Higher Oil School,STEM,Foundation
755,6,2024-02-09 19:08:23.586,Baku Higher Oil School,STEM,Foundation
756,2,2023-11-01 19:17:34.880,Baku Higher Oil School,STEM,Foundation
757,9,2024-10-03 09:59:47.260,Baku Higher Oil School,STEM,2
758,2,2023-11-02 21:15:42.225,Baku Higher Oil School,STEM,Foundation
759,2,2023-11-02 08:55:22.643,Baku Higher Oil School,STEM,Foundation
760,1,2023-10-14 18:40:23.877,Baku Higher Oil School,STEM,Foundation
760,4,2023-12-05 14:16:24.785,Baku Higher Oil School,STEM,Foundation
761,4,2023-12-06 12:13:22.923,Baku Higher Oil School,STEM,Foundation
762,4,2023-12-06 12:11:57.146,Baku Higher Oil School,STEM,Foundation
763,2,2023-11-01 19:03:44.893,Baku Higher Oil School,STEM,Foundation
764,5,2023-12-26 19:53:31.342,Baku Higher Oil School,STEM,Foundation
765,9,2024-10-03 10:24:15.268,Baku Higher Oil School,Business & Economics,Foundation
766,5,2023-12-27 21:01:58.042,ADA University,Business & Economics,1
767,6,2024-02-10 20:39:36.890,Baku Higher Oil School,STEM,3
768,11,2025-01-31 15:13:40.294,Baku Higher Oil School,STEM,1
769,10,2024-12-24 17:29:44.642,Baku Higher Oil School,STEM,1
770,4,2023-12-06 09:53:35.379,Baku Higher Oil School,STEM,Foundation
770,5,2023-12-28 23:21:19.346,Baku Higher Oil School,STEM,Foundation
771,1,2023-10-14 18:34:09.301,Baku Higher Oil School,STEM,Foundation
772,4,2023-12-05 16:23:19.232,Baku Higher Oil School,STEM,Foundation
773,4,2023-12-05 16:24:26.734,Baku Higher Oil School,STEM,Foundation
774,5,2023-12-26 19:52:33.110,Baku Higher Oil School,STEM,Foundation
775,9,2024-10-03 17:17:12.205,Baku Higher Oil School,STEM,Foundation
775,11,2025-01-27 22:34:43.834,Baku Higher Oil School,STEM,Foundation
776,10,2024-12-24 12:18:36.033,Baku Higher Oil School,Business & Economics,Foundation
776,11,2025-01-27 18:30:19.683,Baku Higher Oil School,Business & Economics,Foundation
777,10,2024-12-26 19:05:42.217,Baku State University,"Arts, Humanities & Social Sciences",2
778,1,2023-10-14 19:13:54.517,Baku Higher Oil School,STEM,1
779,1,2023-10-14 19:10:23.757,Baku Higher Oil School,STEM,Foundation
780,2,2023-11-01 19:11:23.399,Baku Higher Oil School,STEM,Foundation
780,3,2023-11-19 15:05:15.257,Baku Higher Oil School,STEM,Foundation
780,4,2023-12-05 14:40:30.792,Baku Higher Oil School,STEM,Foundation
780,11,2025-01-28 00:39:23.264,Baku Higher Oil School,STEM,1
781,4,2023-12-06 11:02:15.717,Azerbaijan Medical University,Health & Medical,1
781,6,2024-02-10 19:12:42.716,Azerbaijan Medical University,Health & Medical,1
782,1,2023-10-18 10:11:55.989,Baku Higher Oil School,STEM,1
783,6,2024-02-10 12:58:23.030,Baku Higher Oil School,STEM,Foundation
783,7,2024-03-02 19:07:42.369,Baku Higher Oil School,STEM,Foundation
784,1,2023-10-15 11:57:35.595,Baku Higher Oil School,STEM,Foundation
784,8,2024-05-31 13:23:56.464,Baku Higher Oil School,STEM,Foundation
785,5,2023-12-26 15:33:30.929,Baku Higher Oil School,STEM,Foundation
786,11,2025-01-28 01:06:32.040,Ege University,STEM,1
787,11,2025-01-28 22:05:31.042,Baku Higher Oil School,STEM,3
788,9,2024-10-03 15:16:44.523,Azerbaijan State Oil and Industry University,STEM,3
788,11,2025-01-28 14:45:17.484,Azerbaijan State Oil and Industry University,STEM,3
789,6,2024-02-10 15:31:58.001,Baku Higher Oil School,STEM,Foundation
789,9,2024-10-04 10:48:12.962,Baku Higher Oil School,STEM,2
790,3,2023-11-20 17:08:24.564,Baku Higher Oil School,STEM,Foundation
790,5,2023-12-26 15:33:37.734,Baku Higher Oil School,STEM,Foundation
791,1,2023-10-15 22:46:29.337,Baku Higher Oil School,STEM,Foundation
791,3,2023-11-19 15:05:16.700,Baku Higher Oil School,STEM,Foundation
792,11,2025-01-28 01:06:50.796,Baku Higher Oil School,STEM,Foundation
793,9,2024-10-04 16:08:03.221,Baku Higher Oil School,STEM,Foundation
793,11,2025-01-31 17:23:55.763,Baku Higher Oil School,STEM,Foundation
794,10,2024-12-24 13:14:32.326,Baku Higher Oil School,STEM,Foundation
795,2,2023-11-01 19:15:11.501,Baku Higher Oil School,STEM,2
795,3,2023-11-19 15:03:37.172,Baku Higher Oil School,STEM,2
796,4,2023-12-07 12:36:55.617,Baku Higher Oil School,STEM,1
797,2,2023-11-01 19:03:38.975,Baku Higher Oil School,STEM,1
798,13,2025-05-19 18:33:24.269,Baku Higher Oil School,STEM,3
799,3,2023-11-19 17:06:12.824,Baku Higher Oil School,STEM,1
800,4,2023-12-05 17:25:30.080,Baku State University,Education & Environmental Studies,1
801,13,2025-05-18 17:56:31.447,Baku Higher Oil School,STEM,Foundation
802,2,2023-11-01 22:43:31.560,Baku Higher Oil School,STEM,1
803,9,2024-10-04 09:48:17.362,Baku Higher Oil School,STEM,2
804,2,2023-11-01 19:54:21.835,Baku Higher Oil School,STEM,Foundation
804,6,2024-02-09 20:52:51.775,Baku Higher Oil School,STEM,Foundation
804,9,2024-10-03 11:06:56.818,Baku Higher Oil School,STEM,2
805,6,2024-02-11 00:32:09.482,Baku Higher Oil School,STEM,2
806,5,2023-12-27 20:59:23.279,Baku Higher Oil School,STEM,2
807,3,2023-11-19 16:20:24.605,Baku Higher Oil School,STEM,2
808,3,2023-11-19 16:21:17.036,Baku Higher Oil School,STEM,Foundation
808,12,2025-03-12 15:24:24.421,Baku Higher Oil School,STEM,1
809,1,2023-10-14 19:18:05.790,Baku Higher Oil School,STEM,Foundation
809,2,2023-11-01 19:13:34.218,Baku Higher Oil School,STEM,Foundation
809,4,2023-12-05 16:04:01.443,Baku Higher Oil School,STEM,Foundation
809,5,2023-12-26 15:32:45.630,Baku Higher Oil School,STEM,Foundation
809,6,2024-02-09 19:01:56.660,Baku Higher Oil School,STEM,Foundation
809,7,2024-03-02 19:36:17.301,Baku Higher Oil School,STEM,Foundation
809,8,2024-05-31 20:30:13.058,Baku Higher Oil School,STEM,Foundation
809,9,2024-10-03 00:26:22.813,Baku Higher Oil School,STEM,2
809,10,2024-12-24 14:19:19.876,Baku Higher Oil School,STEM,1
809,11,2025-01-27 18:30:39.145,Baku Higher Oil School,STEM,1
810,8,2024-05-30 21:28:08.155,Baku Higher Oil School,STEM,Foundation
811,2,2023-11-01 19:02:21.313,Baku Higher Oil School,STEM,Foundation
812,8,2024-06-03 19:47:30.042,National Aviation Academy,STEM,1
813,6,2024-02-10 14:44:24.695,Baku Higher Oil School,STEM,Foundation
814,3,2023-11-19 18:47:12.220,Azerbaijan Technical University,STEM,1
814,8,2024-06-03 21:27:20.203,Azerbaijan Technical University,STEM,1
814,9,2024-10-04 15:53:02.319,Azerbaijan Technical University,STEM,2
814,10,2024-12-24 14:37:18.395,Azerbaijan Technical University,STEM,2
815,12,2025-03-13 20:29:14.360,Baku Higher Oil School,STEM,Foundation
816,11,2025-01-28 12:46:11.888,Baku Higher Oil School,STEM,1
817,9,2024-10-03 11:46:27.964,Baku Higher Oil School,STEM,2
818,6,2024-02-09 19:50:24.200,Baku Higher Oil School,STEM,3
819,10,2024-12-24 14:49:31.509,Azerbaijan State Pedagogical University,Education & Environmental Studies,3
819,12,2025-03-12 15:17:18.482,Azerbaijan State Pedagogical University,Education & Environmental Studies,3
820,9,2024-10-03 13:05:18.247,Azerbaijan State Pedagogical University,Education & Environmental Studies,3
821,9,2024-10-03 10:28:36.295,Baku Higher Oil School,STEM,Foundation
822,11,2025-01-28 15:49:35.448,Baku Higher Oil School,STEM,Foundation
822,12,2025-03-12 15:15:41.503,Baku Higher Oil School,STEM,Foundation
823,9,2024-10-04 12:35:44.923,Baku Higher Oil School,STEM,5
824,6,2024-02-12 21:27:45.767,Baku Higher Oil School,STEM,2
824,8,2024-05-31 19:38:17.091,Baku Higher Oil School,STEM,2
825,12,2025-03-12 17:53:53.406,Baku Higher Oil School,STEM,Foundation
826,13,2025-05-19 19:33:06.758,Azerbaijan State Oil and Industry University,STEM,2
827,3,2023-11-19 17:22:15.721,Baku Higher Oil School,STEM,Foundation
828,1,2023-10-14 18:57:09.187,Baku Higher Oil School,STEM,Foundation
829,2,2023-11-01 21:05:11.109,Baku Higher Oil School,STEM,Foundation
830,4,2023-12-05 18:38:11.019,Baku Higher Oil School,STEM,Foundation
831,4,2023-12-05 14:45:45.456,Baku Higher Oil School,STEM,Foundation
832,5,2023-12-26 18:53:58.858,Baku Higher Oil School,STEM,Foundation
833,6,2024-02-10 08:02:45.956,Baku Higher Oil School,STEM,Foundation
834,4,2023-12-05 15:14:22.736,Baku Medical College No. 1,Health & Medical,2
835,12,2025-03-12 15:14:34.336,Azerbaijan State Pedagogical University,Education & Environmental Studies,1
836,6,2024-02-09 19:05:25.891,Baku Higher Oil School,STEM,3
837,10,2024-12-26 20:20:36.286,Baku Higher Oil School,STEM,Foundation
838,4,2023-12-07 00:15:17.341,Azerbaijan State Oil and Industry University,STEM,1
839,1,2023-10-14 18:41:53.821,Baku Higher Oil School,STEM,Foundation
839,2,2023-11-04 01:26:17.394,Baku Higher Oil School,STEM,Foundation
839,3,2023-11-20 17:40:51.883,Baku Higher Oil School,STEM,Foundation
839,4,2023-12-05 14:56:01.592,Baku Higher Oil School,STEM,Foundation
839,6,2024-02-09 20:39:59.338,Baku Higher Oil School,STEM,Foundation
839,7,2024-03-05 18:15:54.070,Baku Higher Oil School,STEM,Foundation
839,9,2024-10-03 17:11:52.641,Baku Higher Oil School,STEM,2
839,10,2024-12-26 16:01:24.082,Baku Higher Oil School,STEM,1
840,11,2025-01-27 21:52:14.741,Baku Higher Oil School,Business & Economics,Foundation
840,12,2025-03-12 15:52:30.072,Baku Higher Oil School,Business & Economics,Foundation
840,13,2025-05-18 16:03:50.991,Baku Higher Oil School,Business & Economics,Foundation
841,4,2023-12-05 18:38:44.881,Baku Higher Oil School,STEM,Foundation
842,4,2023-12-05 16:58:17.706,ADA University,"Arts, Humanities & Social Sciences",3
843,10,2024-12-24 12:55:29.140,Azerbaijan State University of Economics (UNEC),STEM,2
844,12,2025-03-12 15:15:58.058,Azerbaijan State University of Economics (UNEC),STEM,2
845,3,2023-11-19 17:59:21.263,French-Azerbaijani University,STEM,1
846,1,2023-10-14 21:09:56.781,Baku Higher Oil School,STEM,Foundation
847,10,2024-12-24 13:42:26.012,Baku Higher Oil School,STEM,Foundation
847,11,2025-01-27 20:14:45.806,Baku Higher Oil School,STEM,Foundation
848,9,2024-10-03 18:02:18.949,Baku Higher Oil School,STEM,Foundation
849,1,2023-10-14 18:35:34.970,Baku Higher Oil School,Business & Economics,1
850,11,2025-01-27 21:08:29.611,Baku Higher Oil School,Business & Economics,3
851,9,2024-10-03 16:37:43.340,Baku Higher Oil School,STEM,Foundation
852,10,2024-12-24 12:30:50.957,Baku Higher Oil School,STEM,Foundation
852,11,2025-01-27 19:09:48.045,Baku Higher Oil School,STEM,Foundation
852,12,2025-03-12 15:33:59.479,Baku Higher Oil School,STEM,Foundation
852,13,2025-05-19 18:31:44.410,Baku Higher Oil School,STEM,Foundation
853,1,2023-10-16 18:56:11.878,Baku Higher Oil School,STEM,Foundation
854,3,2023-11-19 15:13:18.462,Baku Higher Oil School,STEM,Foundation
855,2,2023-11-01 19:04:55.878,Baku Higher Oil School,STEM,Foundation
855,4,2023-12-05 15:04:31.680,Baku Higher Oil School,STEM,Foundation
855,9,2024-10-03 09:58:13.012,Baku Higher Oil School,STEM,2
856,6,2024-02-09 19:18:54.433,ADA University,"Arts, Humanities & Social Sciences",1
856,7,2024-03-04 21:29:27.225,ADA University,"Arts, Humanities & Social Sciences",1
856,13,2025-05-18 15:54:12.284,ADA University,Business & Economics,2
857,8,2024-06-03 16:59:51.591,Baku Higher Oil School,STEM,2
858,11,2025-01-27 20:42:15.193,Baku Higher Oil School,Business & Economics,2
859,13,2025-05-19 12:49:24.147,ADA University,STEM,Foundation
860,5,2023-12-28 11:10:46.827,Baku Higher Oil School,STEM,Foundation
861,1,2023-10-16 22:51:57.605,Baku Higher Oil School,STEM,Foundation
861,2,2023-11-02 20:07:43.734,Baku Higher Oil School,STEM,Foundation
861,4,2023-12-05 15:44:18.385,Baku Higher Oil School,STEM,Foundation
861,5,2023-12-28 11:09:53.707,Baku Higher Oil School,STEM,Foundation
861,6,2024-02-09 22:00:45.581,Baku Higher Oil School,STEM,Foundation
862,1,2023-10-15 22:03:57.304,Baku Higher Oil School,Business & Economics,1
862,2,2023-11-01 20:12:34.183,Baku Higher Oil School,Business & Economics,3
862,3,2023-11-19 19:42:22.652,Baku Higher Oil School,Business & Economics,1
863,6,2024-02-09 19:21:59.758,Baku Higher Oil School,Business & Economics,2
864,11,2025-01-28 14:08:33.848,Baku Higher Oil School,STEM,1
865,6,2024-02-12 11:40:16.275,ADA University,"Arts, Humanities & Social Sciences",1
866,1,2023-10-15 12:00:03.097,Baku Higher Oil School,Business & Economics,Foundation
866,2,2023-11-01 19:03:38.739,Baku Higher Oil School,Business & Economics,Foundation
866,4,2023-12-06 01:47:29.173,Baku Higher Oil School,Business & Economics,Foundation
866,8,2024-05-31 10:26:46.470,Baku Higher Oil School,Business & Economics,Foundation
866,9,2024-10-03 01:03:40.823,Baku Higher Oil School,Business & Economics,2
867,4,2023-12-06 18:10:03.318,Baku Higher Oil School,Business & Economics,Foundation
868,8,2024-05-31 13:49:19.506,Baku Higher Oil School,STEM,2
869,13,2025-05-19 19:27:13.761,Baku Higher Oil School,Business & Economics,2
870,1,2023-10-16 18:22:30.025,Baku Higher Oil School,Business & Economics,Foundation
870,2,2023-11-01 19:14:07.007,Baku Higher Oil School,Business & Economics,Foundation
870,6,2024-02-09 19:17:30.672,Baku Higher Oil School,Business & Economics,Foundation
871,11,2025-01-28 20:05:33.698,ADA University,STEM,2
872,9,2024-10-03 22:44:26.321,ADA University,STEM,3
873,2,2023-11-04 20:30:48.503,Baku Higher Oil School,STEM,2
874,3,2023-11-19 18:12:58.581,Baku State University,STEM,2
875,12,2025-03-12 16:28:33.644,Baku Higher Oil School,STEM,Foundation
876,4,2023-12-05 14:20:15.211,Baku Higher Oil School,Business & Economics,Foundation
876,6,2024-02-09 21:50:33.896,Baku Higher Oil School,Business & Economics,Foundation
877,1,2023-10-15 12:01:07.031,Baku Higher Oil School,STEM,Foundation
878,10,2024-12-24 13:49:33.542,Azerbaijan State University of Economics (UNEC),Business & Economics,4
879,9,2024-10-03 18:24:32.911,Baku Higher Oil School,STEM,Foundation
879,13,2025-05-19 17:37:04.808,Baku Higher Oil School,STEM,Foundation
880,11,2025-01-29 15:26:15.389,Baku Higher Oil School,STEM,Foundation
881,11,2025-01-28 17:32:11.152,Baku Higher Oil School,STEM,1
882,9,2024-10-03 21:29:01.379,Baku Higher Oil School,Business & Economics,Foundation
882,10,2024-12-24 12:20:53.127,Baku Higher Oil School,Business & Economics,Foundation
882,11,2025-01-28 10:31:39.899,Baku Higher Oil School,Business & Economics,Foundation
882,12,2025-03-12 15:12:00.442,Baku Higher Oil School,Business & Economics,Foundation
882,13,2025-05-18 15:50:50.802,Baku Higher Oil School,Business & Economics,Foundation
883,2,2023-11-01 20:15:01.683,Baku Higher Oil School,STEM,2
884,10,2024-12-24 13:02:16.889,Baku Higher Oil School,STEM,Foundation
885,4,2023-12-05 15:44:19.183,Baku Higher Oil School,STEM,Foundation
886,2,2023-11-01 19:03:08.311,Baku Higher Oil School,STEM,Foundation
886,3,2023-11-19 15:08:48.974,Baku Higher Oil School,STEM,Foundation
886,6,2024-02-13 20:31:57.575,Baku Higher Oil School,STEM,Foundation
887,5,2023-12-28 11:10:06.968,Baku Higher Oil School,STEM,Foundation
888,1,2023-10-14 18:35:13.221,Baku Higher Oil School,Business & Economics,1
888,2,2023-11-02 15:00:56.376,Baku Higher Oil School,Business & Economics,1
889,3,2023-11-19 15:31:52.594,Baku Higher Oil School,STEM,Foundation
889,10,2024-12-24 12:21:45.598,Baku Higher Oil School,STEM,1
889,11,2025-01-27 18:43:22.790,Baku Higher Oil School,STEM,1
889,12,2025-03-12 15:11:34.606,Baku Higher Oil School,STEM,1
890,13,2025-05-18 15:34:13.418,Baku Higher Oil School,STEM,2
891,1,2023-10-14 18:48:36.483,Baku Higher Oil School,STEM,Foundation
891,2,2023-11-01 19:09:39.916,Baku Higher Oil School,STEM,Foundation
891,4,2023-12-05 14:33:55.025,Baku Higher Oil School,STEM,Foundation
891,5,2023-12-26 22:11:08.442,Baku Higher Oil School,STEM,Foundation
891,8,2024-05-30 21:27:13.071,Baku Higher Oil School,STEM,Foundation
892,12,2025-03-13 05:05:33.960,Baku Higher Oil School,STEM,3
893,1,2023-10-14 19:04:13.981,Baku Higher Oil School,STEM,Foundation
894,12,2025-03-13 22:48:54.103,Baku Higher Oil School,STEM,2
895,7,2024-03-05 20:42:24.474,Baku State University,STEM,1
896,13,2025-05-19 20:46:32.389,Azerbaijan State Oil and Industry University,STEM,3
897,1,2023-10-14 18:46:16.494,Baku Higher Oil School,Business & Economics,1
897,11,2025-01-28 22:07:52.004,Baku Higher Oil School,Business & Economics,3
898,12,2025-03-13 23:14:55.401,Baku Higher Oil School,STEM,Foundation
899,9,2024-10-03 10:09:33.231,Baku Higher Oil School,STEM,Foundation
900,11,2025-01-27 18:41:08.768,Baku Higher Oil School,STEM,Foundation
900,13,2025-05-18 16:28:32.098,Baku Higher Oil School,STEM,Foundation
901,9,2024-10-03 19:04:13.807,Baku State University,Education & Environmental Studies,1
902,3,2023-11-19 16:24:43.939,Azerbaijan Medical University,Health & Medical,2
903,5,2023-12-26 18:59:09.472,Azerbaijan Medical University,Health & Medical,2
903,11,2025-01-28 13:32:20.113,Azerbaijan Medical University,Health & Medical,3
904,13,2025-05-19 20:56:46.141,Khazar University,STEM,3
905,1,2023-10-18 01:35:46.563,Baku Higher Oil School,STEM,Foundation
906,10,2024-12-24 16:49:38.719,Baku Higher Oil School,STEM,1
907,9,2024-10-04 10:06:14.058,Azerbaijan University of Languages,"Arts, Humanities & Social Sciences",2
908,1,2023-10-14 22:29:28.906,Baku Higher Oil School,STEM,2
909,12,2025-03-12 19:54:39.686,Baku Higher Oil School,STEM,Foundation
910,5,2023-12-26 16:01:22.018,Baku Higher Oil School,STEM,2
911,11,2025-01-27 21:29:40.662,Baku Higher Oil School,STEM,Foundation
912,13,2025-05-18 16:12:12.536,Baku Higher Oil School,STEM,Foundation
913,11,2025-01-27 19:59:18.757,Azerbaijan University of Architecture and Construction,STEM,1
914,13,2025-05-19 18:57:28.811,Azerbaijan State University of Economics (UNEC),STEM,2
915,12,2025-03-12 16:57:22.260,Baku Higher Oil School,STEM,Foundation
916,9,2024-10-03 10:41:14.998,Baku Higher Oil School,STEM,Foundation
916,13,2025-05-18 16:17:52.183,Baku Higher Oil School,STEM,Foundation
917,4,2023-12-05 15:20:02.284,Azerbaijan State University of Economics (UNEC),Business & Economics,1
918,7,2024-03-02 18:40:47.960,Baku Higher Oil School,STEM,Foundation
919,4,2023-12-05 14:05:01.138,Baku Higher Oil School,STEM,Foundation
920,2,2023-11-02 16:51:07.073,Baku Higher Oil School,STEM,Foundation
921,1,2023-10-14 21:25:12.501,Baku Higher Oil School,STEM,Foundation
922,11,2025-01-29 19:50:08.596,Baku Higher Oil School,STEM,Foundation
923,11,2025-01-27 22:15:29.088,Baku Higher Oil School,STEM,1
924,5,2023-12-26 15:54:57.830,Baku Higher Oil School,STEM,Foundation
924,6,2024-02-09 20:34:53.156,Baku Higher Oil School,STEM,Foundation
924,7,2024-03-02 19:35:29.689,Baku Higher Oil School,STEM,Foundation
925,9,2024-10-03 10:11:01.697,Baku Higher Oil School,STEM,2
926,1,2023-10-14 19:25:03.263,Baku Higher Oil School,STEM,Foundation
926,2,2023-11-01 19:05:11.324,Baku Higher Oil School,STEM,Foundation
926,3,2023-11-19 19:14:42.118,Baku Higher Oil School,STEM,Foundation
926,4,2023-12-05 15:22:07.945,Baku Higher Oil School,STEM,Foundation
926,8,2024-05-31 11:28:25.083,Baku Higher Oil School,STEM,Foundation
927,1,2023-10-16 22:44:44.457,Baku Higher Oil School,STEM,Foundation
927,2,2023-11-02 20:23:49.660,Baku Higher Oil School,STEM,Foundation
927,3,2023-11-19 15:32:36.971,Baku Higher Oil School,STEM,Foundation
927,4,2023-12-05 18:03:52.941,Baku Higher Oil School,STEM,Foundation
927,6,2024-02-09 19:19:10.267,Baku Higher Oil School,STEM,Foundation
927,7,2024-03-05 20:22:56.857,Baku Higher Oil School,STEM,Foundation
927,8,2024-06-01 18:42:46.773,Baku Higher Oil School,STEM,Foundation
927,10,2024-12-24 12:33:48.567,Baku Higher Oil School,STEM,1
927,11,2025-01-27 18:30:40.110,Baku Higher Oil School,STEM,1
927,13,2025-05-19 21:53:12.162,Baku Higher Oil School,STEM,2
928,1,2023-10-14 18:37:32.436,Baku Higher Oil School,STEM,3
929,3,2023-11-19 15:38:45.013,Baku Higher Oil School,STEM,3
929,7,2024-03-02 18:41:10.887,Baku Higher Oil School,STEM,3
930,11,2025-01-27 20:56:48.967,Azerbaijan State University of Economics (UNEC),Business & Economics,1
931,8,2024-06-04 14:01:13.192,Khazar University,STEM,1
932,10,2024-12-24 16:48:18.344,Baku Higher Oil School,STEM,Foundation
933,4,2024-01-27 23:23:31.731,Baku Higher Oil School,STEM,3
934,6,2024-02-15 19:43:55.734,Baku Higher Oil School,Business & Economics,Foundation
935,9,2024-10-03 15:42:29.687,Baku Higher Oil School,STEM,Foundation
936,12,2025-03-13 19:47:20.290,Baku Higher Oil School,STEM,3
937,1,2023-10-14 19:02:29.439,Baku Higher Oil School,Business & Economics,Foundation
937,4,2023-12-05 21:34:38.600,Baku Higher Oil School,Business & Economics,Foundation
937,5,2023-12-26 15:33:37.828,Baku Higher Oil School,Business & Economics,Foundation
938,11,2025-01-28 12:02:46.006,Baku Higher Oil School,STEM,Foundation
939,11,2025-01-27 20:40:23.384,Gazi University (Turkey),STEM,3
940,1,2023-10-15 23:21:52.174,Baku Higher Oil School,STEM,Foundation
940,12,2025-03-12 16:14:28.875,Baku Higher Oil School,STEM,1
941,1,2023-10-14 22:33:50.124,Baku Higher Oil School,Business & Economics,Foundation
942,11,2025-01-27 20:51:38.938,Azerbaijan State Oil and Industry University,STEM,4
943,3,2023-11-19 16:30:17.674,Baku Higher Oil School,STEM,Foundation
944,10,2024-12-24 12:26:59.474,Baku Higher Oil School,Business & Economics,Foundation
945,1,2023-10-15 22:19:26.860,Baku Higher Oil School,STEM,Foundation
946,10,2024-12-25 13:41:43.788,Baku Higher Oil School,STEM,Foundation
947,9,2024-10-03 00:34:51.560,Baku Higher Oil School,STEM,2
948,2,2023-11-01 21:46:54.264,Baku Higher Oil School,STEM,Foundation
948,5,2023-12-26 15:42:14.711,Baku Higher Oil School,STEM,Foundation
949,12,2025-03-12 16:21:49.765,Azerbaijan Medical University,Health & Medical,2
950,4,2023-12-05 18:47:59.521,Azerbaijan University of Architecture and Construction,STEM,3
950,12,2025-03-12 17:44:39.173,Azerbaijan University of Architecture and Construction,STEM,4
951,12,2025-03-12 18:00:21.102,Baku Higher Oil School,STEM,Foundation
951,13,2025-05-18 15:51:49.097,Baku Higher Oil School,STEM,Foundation
952,3,2023-11-19 15:50:26.713,Baku Higher Oil School,Business & Economics,2
953,1,2023-10-16 10:10:32.850,Baku Higher Oil School,Business & Economics,1
954,8,2024-06-03 13:24:10.761,Baku Higher Oil School,Business & Economics,2
955,9,2024-10-03 22:46:26.509,Baku Higher Oil School,STEM,3
956,9,2024-10-03 17:26:51.391,Baku Higher Oil School,STEM,Foundation
957,12,2025-03-13 18:11:37.420,Baku Higher Oil School,STEM,Foundation
958,9,2024-10-04 20:59:56.944,Baku Higher Oil School,Business & Economics,Foundation
959,4,2023-12-05 14:07:49.852,Baku Higher Oil School,STEM,Foundation
959,6,2024-02-09 19:48:57.232,Baku Higher Oil School,STEM,Foundation
959,9,2024-10-04 19:44:44.805,Baku Higher Oil School,STEM,2
960,1,2023-10-15 23:16:58.259,Baku Higher Oil School,STEM,Foundation
961,3,2023-11-19 15:08:06.143,Baku Higher Oil School,STEM,Foundation
962,11,2025-01-27 18:47:07.937,Azerbaijan State University of Economics (UNEC),Business & Economics,3
962,12,2025-03-12 15:39:50.931,Azerbaijan State University of Economics (UNEC),Business & Economics,3
